Description,Price,Rating,Rating Count,URL
MSI Modern 14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-439IN /...,"₹39,890",4.2,690 Ratings ,https://www.flipkart.com//msi-modern-14-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-c12m-439in-c12mo-1020in-thin-light-laptop/p/itmff17fb9ede836?pid=COMGMV6VGZVHZ6XT&lid=LSTCOMGMV6VGZVHZ6XTGMIBEW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGMV6VGZVHZ6XT.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
HP Chromebook (2024) MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 Chromebook,"₹11,990",3.8,"3,881 Ratings ",https://www.flipkart.com//hp-chromebook-2024-mediatek-mt8183-4-gb-32-gb-emmc-storage-chrome-os-11mk-g9/p/itmddd538185ba9e?pid=COMGZFFXXHNVC5A5&lid=LSTCOMGZFFXXHNVC5A5HQK9UJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGZFFXXHNVC5A5.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
Acer Predator Neo (2023) Intel Core i5 13th Gen 13500HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graph...,"₹94,990",4.5,383 Ratings ,https://www.flipkart.com//acer-predator-neo-2023-intel-core-i5-13th-gen-13500hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-59xw-phn16-71-553k-phn-16-71-gaming-laptop/p/itm4295aa0d4297e?pid=COMGZS9G8GX9YSRH&lid=LSTCOMGZS9G8GX9YSRHMOZNKD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGZS9G8GX9YSRH.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
ASUS Vivobook Go 15 (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ5...,"₹42,990",4.2,"1,164 Ratings ",https://www.flipkart.com//asus-vivobook-go-15-2023-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj521ws-thin-light-laptop/p/itm454b1b37dbe89?pid=COMGNRNUKRMMXNZQ&lid=LSTCOMGNRNUKRMMXNZQPQADWR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGNRNUKRMMXNZQ.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
MSI Modern 14 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-440IN / ...,"₹47,990",4.2,690 Ratings ,https://www.flipkart.com//msi-modern-14-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-c12m-440in-c12mo-1021in-thin-light-laptop/p/itm350222138d6bb?pid=COMGMV6VJGYVBZSM&lid=LSTCOMGMV6VJGYVBZSMEGXIZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGMV6VJGYVBZSM.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light...,"₹32,490",4.3,"3,689 Ratings ",https://www.flipkart.com//hp-laptop-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2212au-thin-light/p/itmedd9f415e3db2?pid=COMGHAGN3U9FJH39&lid=LSTCOMGHAGN3U9FJH39LOH9CD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGHAGN3U9FJH39.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop,"₹12,990",3.8,870 Ratings ,https://www.flipkart.com//walker-intel-celeron-dual-core-n4020-4-gb-128-gb-ssd-windows-11-home-nu14a1-thin-light-laptop/p/itm3d8c664ba317d?pid=COMGT4RVRZZKSHX3&lid=LSTCOMGT4RVRZZKSHX3QIYXNU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGT4RVRZZKSHX3.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹51,990",4.2,"1,561 Ratings ",https://www.flipkart.com//acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-76g-gaming-laptop/p/itm44f6e9d8a7d5b?pid=COMGRHJUCYY63HAA&lid=LSTCOMGRHJUCYY63HAA42YLKV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGRHJUCYY63HAA.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
Lenovo V15 Series AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light La...,"₹23,148",4.2,371 Ratings ,https://www.flipkart.com//lenovo-v15-series-amd-athlon-dual-core-7120u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm575eadcc5ae49?pid=COMGWB8REKMC9SGQ&lid=LSTCOMGWB8REKMC9SGQNUXUMH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGWB8REKMC9SGQ.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
ZEBRONICS Pro Series Z Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 3S Thi...,"₹26,490",3.8,115 Ratings ,https://www.flipkart.com//zebronics-pro-series-z-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-zeb-nbc-3s-thin-light-laptop/p/itm13738bb20d1f1?pid=COMGTGFGDSFGHGEF&lid=LSTCOMGTGFGDSFGHGEFBTBKFS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGTGFGDSFGHGEF.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A315-59-36HE Thin and L...,"₹29,990",4.3,501 Ratings ,https://www.flipkart.com//acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a315-59-36he-thin-light-laptop/p/itmc58479d0e2330?pid=COMGRSXP6D9ANEXN&lid=LSTCOMGRSXP6D9ANEXNBYCJYM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGRSXP6D9ANEXN.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
Infinix Inbook Y2 Plus Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) XL29 Thin and...,"₹24,990",4.1,"1,610 Ratings ",https://www.flipkart.com//infinix-inbook-y2-plus-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-xl29-thin-light-laptop/p/itmcf13c7e0b0c78?pid=COMGVJ7HZ8GQFUUP&lid=LSTCOMGVJ7HZ8GQFUUP1BBZBN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGVJ7HZ8GQFUUP.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"₹16,990",3.7,408 Ratings ,https://www.flipkart.com//chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGQHMZWHRXFWET.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
ASUS Vivobook Go 14 (2023) Intel Intel Core i3 12th Gen N305 - (8 GB/512 GB SSD/Windows 11 Home) E1404...,"₹34,990",4.2,348 Ratings ,https://www.flipkart.com//asus-vivobook-go-14-2023-intel-core-i3-12th-gen-n305-8-gb-512-gb-ssd-windows-11-home-e1404ga-nk322ws-thin-light-laptop/p/itmcfc58cdcc4e42?pid=COMGZDQJEQFQFKBE&lid=LSTCOMGZDQJEQFQFKBEO7WH1Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGZDQJEQFQFKBE.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 L...,"₹64,990",4.3,36 Ratings ,https://www.flipkart.com//lenovo-ideapad-flex-5-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-14alc7-2-1-laptop/p/itm0baeaadacc83a?pid=COMGHA9RHGKVKFZD&lid=LSTCOMGHA9RHGKVKFZDCGHLA6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGHA9RHGKVKFZD.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
ASUS Vivobook 15 Intel Core i3 12th Gen i3-1220P - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ381WS T...,"₹39,990",4.1,133 Ratings ,https://www.flipkart.com//asus-vivobook-15-intel-core-i3-12th-gen-i3-1220p-8-gb-512-gb-ssd-windows-11-home-x1502za-ej381ws-thin-light-laptop/p/itm4d5062d8b90e3?pid=COMGUZZKRGRVZAHZ&lid=LSTCOMGUZZKRGRVZAHZHZYRXF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGUZZKRGRVZAHZ.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11...,"₹70,990",4.4,"3,690 Ratings ",https://www.flipkart.com//asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km501ws-thin-light-laptop/p/itm635eb6df61d1c?pid=COMGCG2GXUAAMYJF&lid=LSTCOMGCG2GXUAAMYJFOJKKYY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGCG2GXUAAMYJF.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
ASUS Vivobook Go 15 OLED (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504F...,"₹50,990",4.4,"1,376 Ratings ",https://www.flipkart.com//asus-vivobook-go-15-oled-2023-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk523ws-thin-light-laptop/p/itmd4b9706035cd1?pid=COMGMGXFTYZZUJYW&lid=LSTCOMGMGXFTYZZUJYWWP4BBQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=39928e83-db7a-4e6c-abda-0da64edd3e07.COMGMGXFTYZZUJYW.SEARCH&ppt=sp&ppn=sp&ssid=18kynfh7m80000001716893753190&qH=c06ea84a1e3dc3c6
ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S T...,"₹28,490",No reviews,0,https://www.flipkart.com//zebronics-pro-series-y-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-zeb-nbc-2s-thin-light-laptop/p/itmf6dbf61fa8378?pid=COMGTABCGCGD8ZDZ&lid=LSTCOMGTABCGCGD8ZDZ8X3AN6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGTABCGCGD8ZDZ.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
ASUS Vivobook 14 Intel Core i3 11th Gen 1115G4 - (16 GB/512 GB SSD/Windows 11 Home) X415EA-EK344WS Thi...,"₹34,990",No reviews,0,https://www.flipkart.com//asus-vivobook-14-intel-core-i3-11th-gen-1115g4-16-gb-512-gb-ssd-windows-11-home-x415ea-ek344ws-thin-light-laptop/p/itmae62c2cd5aad0?pid=COMGR953FFGHQNBU&lid=LSTCOMGR953FFGHQNBUKUBAZM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGR953FFGHQNBU.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
DELL Inspiron AMD Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10) Inspiron 3505 Notebook,"₹28,990",No reviews,0,https://www.flipkart.com//dell-inspiron-amd-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-3505-notebook/p/itm14eacf0d38abe?pid=COMG24PG7EFFBSEV&lid=LSTCOMG24PG7EFFBSEVJV0I4V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMG24PG7EFFBSEV.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU Thin and Light Lapto...,"₹54,490",No reviews,0,https://www.flipkart.com//hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-thin-light-laptop/p/itmbce8d29322f8a?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWME0SEXN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGXNZGJV3MEMWM.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
HP 245G9 AMD Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/512 GB SSD/Windows 11 Home) 245 G8 Business L...,"₹26,490",No reviews,0,https://www.flipkart.com//hp-245g9-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-245-g8-business-laptop/p/itmf0a680c05d471?pid=COMGHNBG4KF5UYJH&lid=LSTCOMGHNBG4KF5UYJH3HAIIQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGHNBG4KF5UYJH.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5007TU Thin and Light La...,"₹36,000",No reviews,0,https://www.flipkart.com//hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5007tu-thin-light-laptop/p/itmd2ff5362367f2?pid=COMGKW2NSU4SPZSG&lid=LSTCOMGKW2NSU4SPZSGEOIPKZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGKW2NSU4SPZSG.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,"₹44,990",No reviews,0,https://www.flipkart.com//hp-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2182au-thin-light-laptop/p/itm2f070129053ed?pid=COMGFRHGDB9G3Z9C&lid=LSTCOMGFRHGDB9G3Z9CBGKRA6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGFRHGDB9G3Z9C.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,"₹30,990",No reviews,0,https://www.flipkart.com//zebronics-pro-series-z-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-zeb-nbc-4s-thin-light-laptop/p/itm0395dc5f5cab4?pid=COMGTGFGDCJN3FSU&lid=LSTCOMGTGFGDCJN3FSUR47MOZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&spotlightTagId=TrendingId_6bo%2Fb5g&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGTGFGDCJN3FSU.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
MSI GF63 Intel Core i5 12th Gen 12450H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,"₹66,990",No reviews,0,https://www.flipkart.com//msi-gf63-intel-core-i5-12th-gen-12450h-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-thin-12ve-267in-gaming-laptop/p/itm523261b42e46b?pid=COMGZ5F3RTSNVFES&lid=LSTCOMGZ5F3RTSNVFESVG59K0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGZ5F3RTSNVFES.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
MSI Katana 17 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA G...,"₹89,990",No reviews,0,https://www.flipkart.com//msi-katana-17-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-b13udxk-255in-gaming-laptop/p/itm0fcd6b60bf584?pid=COMGMGSJHDXWEC2G&lid=LSTCOMGMGSJHDXWEC2G6CGMCI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGMGSJHDXWEC2G.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
MSI GF63 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForc...,"₹81,990",No reviews,0,https://www.flipkart.com//msi-gf63-intel-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-144-hz-thin-12vf-663in-gaming-laptop/p/itm4fd4fe57a6f71?pid=COMGRDC8Q23CZMYJ&lid=LSTCOMGRDC8Q23CZMYJ8XC6NL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGRDC8Q23CZMYJ.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 H...,"₹57,990",No reviews,0,https://www.flipkart.com//asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-70-tgp-fx506hf-hn076w-laptop/p/itm9fecadb1da44e?pid=COMGS2AJW4JAADNU&lid=LSTCOMGS2AJW4JAADNUOQ0UOB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGS2AJW4JAADNU.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
HP 360 Intel Celeron Quad Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Chromebook,"₹19,990",No reviews,0,https://www.flipkart.com//hp-360-intel-celeron-quad-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0504tu-chromebook/p/itm786e711f402fa?pid=COMGBHKF9E65BFZP&lid=LSTCOMGBHKF9E65BFZP5UAU9E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGBHKF9E65BFZP.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
MSI GF63 Intel Core i7 11th Gen 11800H - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹68,990",No reviews,0,https://www.flipkart.com//msi-gf63-intel-core-i7-11th-gen-11800h-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-thin-11ucx-1491in-gaming-laptop/p/itm2e8897135599a?pid=COMGRDC8YZWMDFSS&lid=LSTCOMGRDC8YZWMDFSS0O7WAA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGRDC8YZWMDFSS.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
Acer Aspire 3 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A315-59-50CP Thin and L...,"₹39,990",No reviews,0,https://www.flipkart.com//acer-aspire-3-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-a315-59-50cp-thin-light-laptop/p/itmb8e9fbe22f575?pid=COMGHR2J6FPYX8CB&lid=LSTCOMGHR2J6FPYX8CBKIAUH1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGHR2J6FPYX8CB.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"₹57,990",No reviews,0,https://www.flipkart.com//acer-aspire-7-2023-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-gaming-laptop/p/itm33a41661dc40d?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEKW8XW5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGP8QVTK3EQDXE.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Th...,"₹19,990",No reviews,0,https://www.flipkart.com//asus-vivobook-go-15-intel-celeron-dual-core-n4020-4-gb-256-gb-ssd-windows-11-home-e510ma-ej001w-thin-light-laptop/p/itmb3ef24bd3345c?pid=COMGR5QEU3FUM5JH&lid=LSTCOMGR5QEU3FUM5JHZFQTPY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&otracker1=search&fm=organic&iid=cade548b-daf5-44ec-882b-8b49727fe757.COMGR5QEU3FUM5JH.SEARCH&ppt=sp&ppn=sp&ssid=8c09o73ib40000001716893754722&qH=c06ea84a1e3dc3c6
